Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Biosample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR6832770,WGS,GCF_000195955.2,201,316308164,PRJNA428596,SAMN08709136,MTB75-0732,Pathogen.cl,167020280,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788807,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate364,Not applicable,Not collected,75-0732_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,75-0732,SRP128089
SRR6832771,WGS,GCF_000195955.2,201,257915822,PRJNA428596,SAMN08709135,MTB74-3204,Pathogen.cl,132495319,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788806,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate363,Not applicable,Not collected,74-3204_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,74-3204,SRP128089
SRR6832772,WGS,GCF_000195955.2,201,369420832,PRJNA428596,SAMN08709142,MTB76-0713,Pathogen.cl,186225516,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788805,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate370,Not applicable,Not collected,76-0713_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,76-0713,SRP128089
SRR6832773,WGS,GCF_000195955.2,201,255972077,PRJNA428596,SAMN08709141,MTB75-3225,Pathogen.cl,124564299,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788804,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate369,Not applicable,Not collected,75-3225_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,75-3225,SRP128089
SRR6832774,WGS,GCF_000195955.2,201,344300617,PRJNA428596,SAMN08709041,MTB6-3637,Pathogen.cl,180222922,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788803,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate269,Not applicable,Not collected,6-3637_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,6-3637,SRP128089
SRR6832775,WGS,GCF_000195955.2,201,374898567,PRJNA428596,SAMN08709115,MTB71-2828,Pathogen.cl,197711941,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788802,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate343,Not applicable,Not collected,71-2828_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,71-2828,SRP128089
SRR6832776,WGS,GCF_000195955.2,201,351762093,PRJNA428596,SAMN08709221,MTB88-3530,Pathogen.cl,175303160,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788801,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate449,Not applicable,Not collected,88-3530_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-3530,SRP128089
SRR6832777,WGS,GCF_000195955.2,201,220744893,PRJNA428596,SAMN08709222,MTB88-3535,Pathogen.cl,99526189,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788800,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate450,Not applicable,Not collected,88-3535_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-3535,SRP128089
SRR6832778,WGS,GCF_000195955.2,201,313637017,PRJNA428596,SAMN08709217,MTB88-0214,Pathogen.cl,149099026,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788799,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate445,Not applicable,Not collected,88-0214_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-0214,SRP128089
SRR6832779,WGS,GCF_000195955.2,201,342026843,PRJNA428596,SAMN08709218,MTB88-1105,Pathogen.cl,170520978,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788798,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate446,Not applicable,Not collected,88-1105_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-1105,SRP128089
SRR6832780,WGS,GCF_000195955.2,201,288734962,PRJNA428596,SAMN08709219,MTB88-2048,Pathogen.cl,152481667,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788797,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate447,Not applicable,Not collected,88-2048_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-2048,SRP128089
SRR6832781,WGS,GCF_000195955.2,201,208855577,PRJNA428596,SAMN08709220,MTB88-2607,Pathogen.cl,101780417,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788796,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate448,Not applicable,Not collected,88-2607_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,88-2607,SRP128089
SRR6832782,WGS,GCF_000195955.2,201,269076928,PRJNA428596,SAMN08709213,MTB87-1204,Pathogen.cl,128143633,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788795,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate441,Not applicable,Not collected,87-1204_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,87-1204,SRP128089
SRR6832783,WGS,GCF_000195955.2,201,274734342,PRJNA428596,SAMN08709214,MTB87-3407,Pathogen.cl,125562677,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788794,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate442,Not applicable,Not collected,87-3407_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,87-3407,SRP128089
SRR6832784,WGS,GCF_000195955.2,201,391848084,PRJNA428596,SAMN08709215,MTB87-3534,Pathogen.cl,205703598,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788793,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate443,Not applicable,Not collected,87-3534_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,87-3534,SRP128089
SRR6832785,WGS,GCF_000195955.2,201,313581063,PRJNA428596,SAMN08709216,MTB87-3622,Pathogen.cl,144372072,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788792,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate444,Not applicable,Not collected,87-3622_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,87-3622,SRP128089
SRR6832786,WGS,GCF_000195955.2,201,254374964,PRJNA428596,SAMN08708914,MTB39-3441T3141,Pathogen.cl,122166635,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788791,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate142,Not applicable,Not collected,39-3441T3141_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-3441T3141,SRP128089
SRR6832787,WGS,GCF_000195955.2,201,326855392,PRJNA428596,SAMN08708913,MTB39-3242,Pathogen.cl,159075259,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788790,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate141,Not applicable,Not collected,39-3242_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-3242,SRP128089
SRR6832788,WGS,GCF_000195955.2,201,348978937,PRJNA428596,SAMN08708916,MTB4-1134,Pathogen.cl,170885014,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788789,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate144,Not applicable,Not collected,4-1134_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,4-1134,SRP128089
SRR6832789,WGS,GCF_000195955.2,201,344087204,PRJNA428596,SAMN08708915,MTB39-3730,Pathogen.cl,170360724,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788788,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate143,Not applicable,Not collected,39-3730_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-3730,SRP128089
SRR6832790,WGS,GCF_000195955.2,201,368101166,PRJNA428596,SAMN08708918,MTB4-2303,Pathogen.cl,167714764,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788787,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate146,Not applicable,Not collected,4-2303_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,4-2303,SRP128089
SRR6832791,WGS,GCF_000195955.2,201,360938549,PRJNA428596,SAMN08708917,MTB4-1610,Pathogen.cl,169332276,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788786,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate145,Not applicable,Not collected,4-1610_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,4-1610,SRP128089
SRR6832792,WGS,GCF_000195955.2,151,108092230,PRJNA428596,SAMN08708920,MTB4-3251,Pathogen.cl,61474190,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788785,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate148,Not applicable,Not collected,4-3251_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,4-3251,SRP128089
SRR6832793,WGS,GCF_000195955.2,201,270565668,PRJNA428596,SAMN08708919,MTB4-3012,Pathogen.cl,136911896,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788784,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate147,Not applicable,Not collected,4-3012_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,4-3012,SRP128089
SRR6832794,WGS,GCF_000195955.2,201,295650129,PRJNA428596,SAMN08708922,MTB40-1157,Pathogen.cl,139021129,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788783,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate150,Not applicable,Not collected,40-1157_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,40-1157,SRP128089
SRR6832795,WGS,GCF_000195955.2,201,296351271,PRJNA428596,SAMN08708921,MTB40-0532,Pathogen.cl,145572043,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788782,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate149,Not applicable,Not collected,40-0532_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,40-0532,SRP128089
SRR6832796,WGS,GCF_000195955.2,201,386611133,PRJNA428596,SAMN08708851,MTB3-2832,Pathogen.cl,188858688,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788781,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate79,Not applicable,Not collected,3-2832_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,3-2832,SRP128089
SRR6832797,WGS,GCF_000195955.2,201,259619591,PRJNA428596,SAMN08708852,MTB3-3326,Pathogen.cl,121984427,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788780,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate80,Not applicable,Not collected,3-3326_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,3-3326,SRP128089
SRR6832798,WGS,GCF_000195955.2,201,351951266,PRJNA428596,SAMN08708847,MTB2913,Pathogen.cl,157868414,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788779,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate75,Not applicable,Not collected,2913_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,2913,SRP128089
SRR6832799,WGS,GCF_000195955.2,201,610864766,PRJNA428596,SAMN08708848,MTB2918,Pathogen.cl,270457263,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788778,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate76,Not applicable,Not collected,2918_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,2918,SRP128089
SRR6832800,WGS,GCF_000195955.2,201,255858250,PRJNA428596,SAMN08708907,MTB38-2106,Pathogen.cl,122927783,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788777,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate135,Not applicable,Not collected,38-2106_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-2106,SRP128089
SRR6832801,WGS,GCF_000195955.2,151,439856916,PRJNA428596,SAMN08708908,MTB38-3206,Pathogen.cl,210788216,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788776,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate136,Not applicable,Not collected,38-3206_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-3206,SRP128089
SRR6832802,WGS,GCF_000195955.2,201,350984898,PRJNA428596,SAMN08708909,MTB38-3615,Pathogen.cl,171291667,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788775,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate137,Not applicable,Not collected,38-3615_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-3615,SRP128089
SRR6832803,WGS,GCF_000195955.2,201,256133071,PRJNA428596,SAMN08708910,MTB39-0614,Pathogen.cl,119044662,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788774,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate138,Not applicable,Not collected,39-0614_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-0614,SRP128089
SRR6832804,WGS,GCF_000195955.2,201,128059415,PRJNA428596,SAMN08708903,MTB3738,Pathogen.cl,55094424,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788773,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate131,Not applicable,Not collected,3738_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,3738,SRP128089
SRR6832805,WGS,GCF_000195955.2,201,230591787,PRJNA428596,SAMN08708904,MTB38-0615,Pathogen.cl,116246827,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788772,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate132,Not applicable,Not collected,38-0615_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-0615,SRP128089
SRR6832806,WGS,GCF_000195955.2,201,257632416,PRJNA428596,SAMN08708905,MTB38-0730,Pathogen.cl,125838288,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788771,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate133,Not applicable,Not collected,38-0730_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-0730,SRP128089
SRR6832807,WGS,GCF_000195955.2,201,252566862,PRJNA428596,SAMN08708906,MTB38-1808,Pathogen.cl,126392239,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788770,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate134,Not applicable,Not collected,38-1808_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,38-1808,SRP128089
SRR6832808,WGS,GCF_000195955.2,151,354704768,PRJNA428596,SAMN08708911,MTB39-2317,Pathogen.cl,171690158,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788769,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate139,Not applicable,Not collected,39-2317_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-2317,SRP128089
SRR6832809,WGS,GCF_000195955.2,201,317394318,PRJNA428596,SAMN08708912,MTB39-3131,Pathogen.cl,175415108,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788768,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate140,Not applicable,Not collected,39-3131_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,39-3131,SRP128089
SRR6832810,WGS,GCF_000195955.2,501,242059172,PRJNA428596,SAMN08708811,MTB2308,Pathogen.cl,117374367,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788767,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate39,Not applicable,Not collected,2308_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,2308,SRP128089
SRR6832811,WGS,GCF_000195955.2,201,484359884,PRJNA428596,SAMN08708812,MTB2315,Pathogen.cl,210048099,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788766,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate40,Not applicable,Not collected,2315_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,2315,SRP128089
SRR6832812,WGS,GCF_000195955.2,201,308097773,PRJNA428596,SAMN08708803,MTB22-2728,Pathogen.cl,160250408,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788765,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate31,Not applicable,Not collected,22-2728_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,22-2728,SRP128089
SRR6832813,WGS,GCF_000195955.2,201,212623079,PRJNA428596,SAMN08708804,MTB22-2811,Pathogen.cl,97189997,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788764,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate32,Not applicable,Not collected,22-2811_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,22-2811,SRP128089
SRR6832814,WGS,GCF_000195955.2,201,301480253,PRJNA428596,SAMN08708805,MTB22-3705,Pathogen.cl,135774179,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788763,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate33,Not applicable,Not collected,22-3705_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,22-3705,SRP128089
SRR6832815,WGS,GCF_000195955.2,201,369046425,PRJNA428596,SAMN08708806,MTB23-0736,Pathogen.cl,179371501,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788762,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate34,Not applicable,Not collected,23-0736_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,23-0736,SRP128089
SRR6832816,WGS,GCF_000195955.2,201,410874666,PRJNA428596,SAMN08708807,MTB23-0919,Pathogen.cl,226165561,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788761,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate35,Not applicable,Not collected,23-0919_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,23-0919,SRP128089
SRR6832817,WGS,GCF_000195955.2,201,270112380,PRJNA428596,SAMN08708808,MTB23-0921,Pathogen.cl,122682731,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788760,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate36,Not applicable,Not collected,23-0921_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,23-0921,SRP128089
SRR6832818,WGS,GCF_000195955.2,201,350456466,PRJNA428596,SAMN08708809,MTB23-2820,Pathogen.cl,168249977,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788759,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate37,Not applicable,Not collected,23-2820_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,23-2820,SRP128089
SRR6832819,WGS,GCF_000195955.2,201,304225635,PRJNA428596,SAMN08708810,MTB23-3119,Pathogen.cl,150265722,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3788758,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate38,Not applicable,Not collected,23-3119_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-14T00:00:00Z,23-3119,SRP128089
